Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado
TIENDA D1 MELGAR SICOMORO,SUR Y ORIENTE DEL TOLIMA,126645,2024/10/07,ACTIVA,2025/03/18,2025
TIENDA D1 MELGAR SULTANA,SUR Y ORIENTE DEL TOLIMA,129060,2025/04/09,ACTIVA,2025/04/09,2025
TIENDA D1 MELGAR VERSALLES,SUR Y ORIENTE DEL TOLIMA,107790,2021/03/29,ACTIVA,2025/03/18,2025
TIENDA D1 MERCADO DE CHICO,BOGOTA,3878749,2024/10/07,ACTIVA,2025/03/07,2025
TIENDA D1 MESITAS DEL COLEGIO,GIRARDOT,87188,2017/12/14,ACTIVA,2025/03/17,2025
TIENDA D1 META 20 DE JULIO VILLAVICENCIO O,VILLAVICENCIO,369084,2020/05/04,ACTIVA,2025/03/19,2025
TIENDA D1 META CASTILLA LA NUEVA,VILLAVICENCIO,400365,2021/08/18,ACTIVA,2025/03/19,2025
TIENDA D1 META CUMARAL,VILLAVICENCIO,398156,2021/07/15,ACTIVA,2025/03/19,2025
TIENDA D1 META FUENTE DE ORO,VILLAVICENCIO,398155,2021/07/15,ACTIVA,2025/03/19,2025
TIENDA D1 META GRANADA,VILLAVICENCIO,369036,2020/04/30,ACTIVA,2025/03/19,2025
TIENDA D1 META GRANADA PLAZA,VILLAVICENCIO,483175,2025/08/05,ACTIVA,2025/08/05,2025
TIENDA D1 META GUAMAL,VILLAVICENCIO,428841,2022/11/18,ACTIVA,2025/03/19,2025
TIENDA D1 META PTO GAITAN CENTRO,VILLAVICENCIO,462766,2024/07/30,ACTIVA,2025/03/19,2025
TIENDA D1 META PUERTO GAITAN,VILLAVICENCIO,434837,2023/03/07,ACTIVA,2025/03/19,2025
TIENDA D1 META PUERTO LOPEZ,VILLAVICENCIO,369082,2020/05/04,ACTIVA,2025/03/19,2025
TIENDA D1 META VILLAMARIA EL BUQUE,VILLAVICENCIO,369085,2020/05/04,ACTIVA,2025/03/19,2025
TIENDA D1 METROCABLE,MEDELLIN PARA ANTIOQUIA,69415402,2019/11/19,CANCELADA,2020/07/02,2020
TIENDA D1 MICENTRO FUNZA,FACATATIVA,196409,2025/04/14,ACTIVA,2025/04/14,2025
TIENDA D1 MILLA DE ORO,BUCARAMANGA,9000681679,2024/09/06,ACTIVA,2025/03/28,2025
TIENDA D1 MINUTO,BOGOTA,3261342,2020/07/15,ACTIVA,2025/03/07,2025
TIENDA D1 MIRADOR DEL LAGO,BUCARAMANGA,9000622488,2022/06/14,ACTIVA,2025/03/21,2025
TIENDA D1 MIRADOR DEL PARQUE,BOGOTA,3494971,2022/03/07,ACTIVA,2025/03/07,2025
TIENDA D1 MIRADORES DE PONTEVEDRA,BOGOTA,3612300,2022/11/30,ACTIVA,2025/03/07,2025
TIENDA D1 MIRAFLORES,MEDELLIN PARA ANTIOQUIA,68414702,2019/06/10,CANCELADA,2021/03/18,2021
TIENDA D1 MIRAFLORES BOYACÁ,TUNJA,195400,2021/10/07,ACTIVA,2025/02/28,2025
TIENDA D1 MIRAMAR,MEDELLIN PARA ANTIOQUIA,67048202,2018/11/13,ACTIVA,2025/03/21,2025
TIENDA D1 MIRANDA,MEDELLIN PARA ANTIOQUIA,66241302,2018/07/16,ACTIVA,2025/03/21,2025
TIENDA D1 MIRANDA,CAUCA,174487,2017/10/04,ACTIVA,2025/03/10,2025
TIENDA D1 MISTRATO,PEREIRA,18191655,2021/11/02,ACTIVA,2025/03/21,2025
TIENDA D1 MOCOA AV COLOMBIA,PUTUMAYO,84037,2021/12/15,ACTIVA,2025/03/27,2025
TIENDA D1 MOCOA CENTRO,PUTUMAYO,78668,2020/12/03,ACTIVA,2025/03/27,2025
TIENDA D1 MOCOA PABLO VI,PUTUMAYO,97246,2024/10/30,ACTIVA,2025/03/27,2025
TIENDA D1 MODELIA,BOGOTA,2678345,2016/04/20,ACTIVA,2025/03/07,2025
TIENDA D1 MODELIA AV ESPERANZA,BOGOTA,2830417,2017/06/16,ACTIVA,2025/03/07,2025
TIENDA D1 MOMPOS,MAGANGUE,48290,2020/11/19,CANCELADA,2020/11/19,2020
TIENDA D1 MOMPOS CENTRO,MAGANGUE,50464,2021/09/15,ACTIVA,2025/03/10,2025
TIENDA D1 MOMPOS TRONCAL,MAGANGUE,48429,2020/12/14,ACTIVA,2025/03/10,2025
TIENDA D1 MONIQUIRA,TUNJA,185958,2020/11/11,ACTIVA,2025/02/28,2025
TIENDA D1 MOÑITOS,MONTERIA,185397,2021/02/11,ACTIVA,2025/03/13,2025
TIENDA D1 MONT COLON,MONTERIA,189618,2021/07/14,ACTIVA,2025/03/13,2025
TIENDA D1 MONT LA PRADERA,MONTERIA,185407,2021/02/11,ACTIVA,2025/03/13,2025
TIENDA D1 MONT MOCARI,MONTERIA,192880,2021/11/05,ACTIVA,2025/03/13,2025
TIENDA D1 MONT MOMIL,MONTERIA,183252,2020/11/10,ACTIVA,2025/03/13,2025
TIENDA D1 MONT RIO DE JANEIRO,MONTERIA,201028,2022/09/14,ACTIVA,2025/03/13,2025
TIENDA D1 MONT SANTA ELENA,MONTERIA,205791,2023/03/24,ACTIVA,2025/03/13,2025
TIENDA D1 MONT TIERRALTA,MONTERIA,183274,2020/11/11,ACTIVA,2025/03/13,2025
TIENDA D1 MONT. BATALLON,MONTERIA,188079,2021/05/14,ACTIVA,2025/03/13,2025
TIENDA D1 MONT. CALIFORNIA,MONTERIA,193575,2021/12/09,ACTIVA,2025/03/13,2025
TIENDA D1 MONT. URBINA,MONTERIA,189614,2021/07/14,ACTIVA,2025/03/13,2025
TIENDA D1 MONTELIBANO DEL SUR,MONTERIA,196688,2022/04/18,ACTIVA,2025/03/13,2025
TIENDA D1 MONTELIBANO PARQUE,MONTERIA,184037,2020/12/16,ACTIVA,2025/03/13,2025
TIENDA D1 MONTELIBANO SAN BERNARDO,MONTERIA,176063,2019/11/27,ACTIVA,2025/03/13,2025
TIENDA D1 MONTENEGRO,ARMENIA,227703,2018/08/02,ACTIVA,2025/03/20,2025
TIENDA D1 MONTENEGRO,ARMENIA,183529,2013/01/24,CANCELADA,2017/03/13,2017
TIENDA D1 MONTERIA BARRIO NARIÑO,MONTERIA,173927,2019/08/06,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA BARRIO PRADO,MONTERIA,190611,2021/08/18,CANCELADA,2025/04/09,2025
TIENDA D1 MONTERIA BRIZALIA,MONTERIA,195910,2022/03/18,CANCELADA,2024/03/20,2024
TIENDA D1 MONTERIA BUENAVISTA,MONTERIA,176064,2019/11/27,CANCELADA,2023/03/21,2023
TIENDA D1 MONTERIA CANTA CLARO,MONTERIA,184036,2020/12/16,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA CENTRO,MONTERIA,191630,2021/09/20,CANCELADA,2024/03/20,2024
TIENDA D1 MONTERIA EDMUNDO LOPEZ,MONTERIA,174463,2019/08/30,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA EL DORADO,MONTERIA,174460,2019/08/30,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA EL EDEN,MONTERIA,195783,2022/03/15,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA EL RECREO,MONTERIA,175155,2019/09/25,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA GRAN ESTACION,MONTERIA,175908,2019/11/15,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA LA CASTELLANA,MONTERIA,181354,2020/09/01,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERIA MANDALA,MONTERIA,225783,2025/06/06,ACTIVA,2025/06/06,2025
TIENDA D1 MONTERIA MOGAMBO,MONTERIA,173631,2019/07/29,ACTIVA,2025/03/13,2025
TIENDA D1 MONTERíA TERMINAL,MONTERIA,191835,2021/09/27,CANCELADA,2025/03/13,2025
TIENDA D1 MONTERIA VERSALLES,MONTERIA,176061,2019/11/27,CANCELADA,2023/03/21,2023
TIENDA D1 MONTERREY,CASANARE,144654,2019/09/25,ACTIVA,2025/03/13,2025
TIENDA D1 MONTEVIDEO,BOGOTA,3714798,2023/08/08,ACTIVA,2025/03/07,2025
TIENDA D1 MORAVIA,MEDELLIN PARA ANTIOQUIA,70258402,2020/05/20,ACTIVA,2025/03/21,2025
TIENDA D1 MORAVIA 2,MEDELLIN PARA ANTIOQUIA,80837702,2024/12/13,ACTIVA,2025/03/21,2025
TIENDA D1 MORRORICO,BUCARAMANGA,9000469606,2020/08/31,ACTIVA,2025/03/21,2025
TIENDA D1 MORTIÑO,BOGOTA,2723563,2016/08/22,ACTIVA,2025/03/07,2025
TIENDA D1 MOSQUERA CENTRO,FACATATIVA,107752,2017/02/23,ACTIVA,2025/03/19,2025
TIENDA D1 MOSQUERA EDS MALTA,FACATATIVA,195582,2025/03/25,ACTIVA,2025/03/25,2025
TIENDA D1 MOSQUERA EL TREBOL,FACATATIVA,173067,2023/02/27,ACTIVA,2025/03/19,2025
TIENDA D1 MOSQUERA RUBI,FACATATIVA,136701,2019/11/25,ACTIVA,2025/03/19,2025
TIENDA D1 MOSQUERA SANTA ANA,FACATATIVA,115736,2017/12/07,ACTIVA,2025/03/19,2025
TIENDA D1 MOTERIA LA GRANJA,MONTERIA,174466,2019/08/30,ACTIVA,2025/03/13,2025
TIENDA D1 MOTILONES,CUCUTA,350969,2019/05/28,ACTIVA,2025/03/19,2025
TIENDA D1 MOVIL CEDI,BUCARAMANGA,9000456952,2020/04/27,CANCELADA,2025/03/21,2025
TIENDA D1 MOVIL CST,BOGOTA,3346540,2021/03/03,ACTIVA,2025/03/07,2025
TIENDA D1 MOVIL PACIFICO 2,PEREIRA,18180965,2020/12/04,ACTIVA,2025/03/21,2025
TIENDA D1 MOVIL PACIFICO 3,CALI,1124307,2021/08/02,ACTIVA,2024/02/22,2024
TIENDA D1 MULTICENTRO,BOGOTA,3222925,2020/02/20,ACTIVA,2025/03/07,2025
TIENDA D1 MUTATA,URABA,94054,2019/05/16,ACTIVA,2025/03/18,2025
TIENDA D1 NARIÑO RICAURTE,IPIALES,49965,2021/02/17,ACTIVA,2025/03/11,2025
TIENDA D1 NARIÑO SUR,BOGOTA,2901264,2018/01/02,ACTIVA,2025/03/07,2025
TIENDA D1 NAVARRA,MEDELLIN PARA ANTIOQUIA,64403502,2017/09/27,ACTIVA,2025/03/21,2025
TIENDA D1 NECOCLI,URABA,91914,2018/12/10,ACTIVA,2025/03/18,2025
TIENDA D1 NECOCLI 2,URABA,95657,2019/09/05,ACTIVA,2025/03/18,2025
TIENDA D1 NECOCLI EL TOTUMO,URABA,112067,2022/11/16,ACTIVA,2025/03/18,2025
TIENDA D1 NEIRA,MANIZALES,163887,2014/03/18,ACTIVA,2025/03/19,2025
TIENDA D1 NEIVA 6W,HUILA,334542,2019/11/28,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA ALTICO,HUILA,378266,2022/09/15,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA BELLAVISTA,HUILA,320638,2018/12/14,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA BUGANVILES,HUILA,327449,2019/05/15,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA CALIXTO,HUILA,328042,2019/05/29,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA CALLE 2,HUILA,349627,2021/01/15,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA CANDIDO,HUILA,362843,2021/10/12,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA CENTRO,HUILA,394923,2023/11/07,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA COMUNEROS,HUILA,405920,2024/08/28,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA GALINDO,HUILA,360080,2021/08/20,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA INMACULADA,HUILA,376475,2022/08/08,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA IPANEMA,HUILA,362842,2021/10/12,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA LAS BRISAS,HUILA,328041,2019/05/29,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA LAS GRANJAS,HUILA,419089,2025/08/13,ACTIVA,2025/08/13,2025
TIENDA D1 NEIVA LAS PALMAS,HUILA,320559,2018/12/11,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA PTA DEL SOL,HUILA,401790,2024/05/03,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA TENERIFE,HUILA,387184,2023/04/14,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA TIMANCO,HUILA,375373,2022/07/18,ACTIVA,2025/03/14,2025
TIENDA D1 NEIVA VILLA BETTY,HUILA,374640,2022/06/24,CANCELADA,2024/02/28,2024
TIENDA D1 NEOMUNDO,BUCARAMANGA,9000471936,2020/09/24,ACTIVA,2025/03/21,2025
TIENDA D1 NIQUIA 2,MEDELLIN PARA ANTIOQUIA,56055202,2013/12/12,ACTIVA,2025/03/21,2025
TIENDA D1 NIQUIA 3,MEDELLIN PARA ANTIOQUIA,70258602,2020/05/20,ACTIVA,2025/03/21,2025
TIENDA D1 NIQUIA PROVINCIA,MEDELLIN PARA ANTIOQUIA,77620302,2023/07/17,ACTIVA,2025/03/21,2025
TIENDA D1 NIZA,CUCUTA,376530,2020/09/02,ACTIVA,2025/02/28,2025
TIENDA D1 NOBSA,SOGAMOSO,75006,2018/05/29,ACTIVA,2025/03/04,2025
TIENDA D1 NOCAIMA,FACATATIVA,158912,2021/12/06,ACTIVA,2025/03/19,2025
TIENDA D1 NORCASIA,LA DORADA,61584,2021/11/23,ACTIVA,2025/03/17,2025
TIENDA D1 NOTARIA,BOGOTA,2830418,2017/06/16,ACTIVA,2025/03/07,2025
TIENDA D1 NOVALITO,VALLEDUPAR,164607,2019/08/09,ACTIVA,2025/03/25,2025
TIENDA D1 NUEVA COLONIA,URABA,95366,2019/08/15,ACTIVA,2025/03/18,2025
TIENDA D1 NUEVA GRANADA,SANTA MARTA PARA EL MAGDALENA,257838,2022/07/14,CANCELADA,2024/02/24,2024
TIENDA D1 NUEVA MARSELLA,BOGOTA,2898734,2017/12/11,ACTIVA,2025/03/07,2025
TIENDA D1 NUEVA SANTA BARBARA,BOGOTA,3720505,2023/08/22,ACTIVA,2025/03/07,2025
TIENDA D1 NUEVA ZELANDIA 2,BOGOTA,3309928,2020/11/17,ACTIVA,2025/03/07,2025
TIENDA D1 NUEVO APARTADO,URABA,94053,2019/05/16,ACTIVA,2025/03/18,2025
TIENDA D1 NUEVO CENTENARIO,BOGOTA,3265878,2020/07/28,ACTIVA,2025/03/07,2025
TIENDA D1 NUEVO HORIZONTE,CUCUTA,464229,2024/09/06,ACTIVA,2025/03/19,2025
TIENDA D1 NUEVO SOTOMAYOR,BUCARAMANGA,9000465300,2020/07/21,ACTIVA,2025/03/21,2025
TIENDA D1 NUTIBARA 2,MEDELLIN PARA ANTIOQUIA,53875902,2012/10/25,ACTIVA,2025/03/21,2025
TIENDA D1 OBANDO,CARTAGO,104866,2021/12/03,ACTIVA,2025/03/19,2025
TIENDA D1 OCAÑA CENTRO,OCANA,38734,2021/06/15,ACTIVA,2025/03/19,2025
TIENDA D1 OCAÑA CIRCUNVALAR,OCANA,33709,2019/02/28,ACTIVA,2025/03/19,2025
TIENDA D1 OCAÑA MERCADO,OCANA,34081,2019/04/02,ACTIVA,2025/03/19,2025
TIENDA D1 OCAÑA PRIMAVERA,OCANA,34712,2019/07/26,ACTIVA,2025/03/27,2025
TIENDA D1 OCCIDENTAL CALLE 80,BOGOTA,3279403,2020/09/03,ACTIVA,2025/03/07,2025
TIENDA D1 OIBA,BUCARAMANGA,9000433761,2019/05/29,ACTIVA,2025/02/19,2025
TIENDA D1 OLAYA,BOGOTA,3279396,2020/09/03,ACTIVA,2025/03/07,2025
TIENDA D1 ONCE DE NOVIEMBRE,CUCUTA,455602,2024/03/07,ACTIVA,2025/03/19,2025
TIENDA D1 ORITO PUTUMAYO,PUTUMAYO,92006,2023/07/11,ACTIVA,2025/03/27,2025
TIENDA D1 ORTEGA,SUR Y ORIENTE DEL TOLIMA,100996,2019/11/27,CANCELADA,2020/06/25,2020
TIENDA D1 OSPINA PEREZ,CUCUTA,370029,2020/04/23,ACTIVA,2025/03/12,2025
TIENDA D1 OVEJAS,SINCELEJO,117611,2020/10/13,ACTIVA,2025/03/20,2025
TIENDA D1 PABLO VI,BUCARAMANGA,9000425866,2019/03/06,ACTIVA,2025/03/21,2025
TIENDA D1 PACHO,FACATATIVA,126445,2019/01/08,ACTIVA,2025/03/10,2025
TIENDA D1 PACHO TERMINAL,FACATATIVA,173247,2023/03/02,ACTIVA,2025/03/10,2025
TIENDA D1 PAILITAS,AGUACHICA,52248,2019/08/28,CANCELADA,2019/08/28,2019
TIENDA D1 PAILITAS,AGUACHICA,52751,2019/10/31,ACTIVA,2025/03/27,2025
TIENDA D1 PAIPA CENTRO,DUITAMA,87795,2017/12/04,ACTIVA,2025/03/04,2025
TIENDA D1 PAIPA TERMALES,DUITAMA,101545,2021/01/12,ACTIVA,2025/03/04,2025
TIENDA D1 PAIPA TERMINAL,DUITAMA,120963,2025/05/05,ACTIVA,2025/05/05,2025
TIENDA D1 PAISAJES,MEDELLIN PARA ANTIOQUIA,61668702,2016/08/02,ACTIVA,2025/03/21,2025
TIENDA D1 PALACÉ,MEDELLIN PARA ANTIOQUIA,63966202,2017/07/24,ACTIVA,2025/03/21,2025
TIENDA D1 PALANQUERO,LA DORADA,56796,2020/04/09,CANCELADA,2020/04/09,2020
TIENDA D1 PALESTINA,CHINCHINA,27380,2023/11/16,ACTIVA,2025/03/19,2025
TIENDA D1 PALESTINA SANTAGUEDA,CHINCHINA,28280,2025/02/21,ACTIVA,2025/02/21,2025
TIENDA D1 PALMAR DE VARELA,BARRANQUILLA,736063,2019/06/05,ACTIVA,2025/03/20,2025
TIENDA D1 PALMIRA,BARRANCABERMEJA,125750,2021/04/06,ACTIVA,2025/03/18,2025
TIENDA D1 PALMIRA ALAMEDA,PALMIRA,115646,2016/10/05,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA BIZERTA,PALMIRA,131779,2020/08/14,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA CAIMITOS,PALMIRA,143727,2022/11/25,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA CENTRO,PALMIRA,108521,2014/10/06,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA CIUDAD DEL CAMPO,PALMIRA,113407,2016/03/10,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA GALERIA,PALMIRA,143075,2022/10/07,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA LA ITALIA,PALMIRA,119580,2017/11/16,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA LOS CARMELOS,PALMIRA,114124,2016/05/18,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA MUNICIPAL,PALMIRA,118351,2017/07/17,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA RECTA,PALMIRA,112593,2015/12/22,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA SANTA BARBARA,PALMIRA,119188,2017/10/04,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA VERSALLES,PALMIRA,112636,2016/01/06,ACTIVA,2025/03/10,2025
TIENDA D1 PALMIRA ZAMORANO,PALMIRA,113524,2016/03/23,ACTIVA,2025/03/10,2025
TIENDA D1 PALO BLANCO,BOGOTA,3333041,2021/02/04,ACTIVA,2025/03/07,2025
TIENDA D1 PALO ECHEVERRY,MEDELLIN PARA ANTIOQUIA,67162102,2018/12/05,ACTIVA,2025/03/21,2025
TIENDA D1 PALOQUEMAO,BOGOTA,2819515,2017/05/22,ACTIVA,2025/03/07,2025
TIENDA D1 PAMPLONA,PAMPLONA,27086,2020/07/14,ACTIVA,2025/03/03,2025
TIENDA D1 PAMPLONA CALLE 9,PAMPLONA,28960,2021/11/17,ACTIVA,2025/03/19,2025
TIENDA D1 PARADERO LA FE,ORIENTE ANTIOQUENO,123992,2019/10/21,ACTIVA,2025/03/20,2025
TIENDA D1 PARDO RUBIO,BOGOTA,2647019,2016/01/26,ACTIVA,2025/03/07,2025
TIENDA D1 PARIS,MEDELLIN PARA ANTIOQUIA,47579002,2009/04/14,ACTIVA,2025/03/21,2025
TIENDA D1 PARIS 2,MEDELLIN PARA ANTIOQUIA,67048802,2018/11/13,ACTIVA,2025/03/21,2025
TIENDA D1 PARK WAY,BOGOTA,3833836,2024/06/17,ACTIVA,2025/03/07,2025
TIENDA D1 PARQUE BOYACA,BOGOTA,3261347,2020/07/15,ACTIVA,2025/03/07,2025
TIENDA D1 PARQUE CASTILLA,BOGOTA,3314788,2020/11/30,ACTIVA,2025/03/07,2025
TIENDA D1 PARQUE CENTRAL,BOGOTA,3677335,2023/05/08,ACTIVA,2025/03/07,2025
TIENDA D1 PARQUE DE LOS NIÑOS,BUCARAMANGA,9000419099,2018/12/18,ACTIVA,2025/03/21,2025
TIENDA D1 PARQUE GAITAN 2,MEDELLIN PARA ANTIOQUIA,70261202,2020/05/20,ACTIVA,2025/03/21,2025
TIENDA D1 PARQUE GAITANA,BOGOTA,3942727,2025/03/28,ACTIVA,2025/03/28,2025
TIENDA D1 PARQUE GINEBRA,BOGOTA,3982028,2025/07/04,ACTIVA,2025/07/04,2025
TIENDA D1 PARQUE INDUSTRIAL,PEREIRA,18095137,2012/05/03,ACTIVA,2025/03/22,2025
TIENDA D1 PARQUE JUANES,MEDELLIN PARA ANTIOQUIA,63772602,2017/06/23,ACTIVA,2025/03/21,2025
TIENDA D1 PARQUE LAS HERMANAS,BUCARAMANGA,9000433762,2019/05/29,ACTIVA,2025/03/21,2025
TIENDA D1 PARQUE OBRERO,MEDELLIN PARA ANTIOQUIA,64788202,2017/12/04,ACTIVA,2025/03/21,2025
TIENDA D1 PARQUE PARAPENTE,BUCARAMANGA,9000690805,2025/02/03,ACTIVA,2025/02/03,2025
TIENDA D1 PARQUE PRINCIPAL PAMPLONA,PAMPLONA,29841,2022/06/17,ACTIVA,2025/03/19,2025
TIENDA D1 PARQUE ROMERO,BUCARAMANGA,9000415533,2018/10/16,ACTIVA,2025/03/21,2025
TIENDA D1 PARQUE SANTANDER,CUCUTA,323381,2018/01/17,ACTIVA,2025/03/19,2025
TIENDA D1 PARQUE SUCRE,ARMENIA,207069,2016/04/19,ACTIVA,2025/03/20,2025
TIENDA D1 PASADENA 108,BOGOTA,3592857,2022/10/06,ACTIVA,2025/03/07,2025
TIENDA D1 PASAJE DEL ROSARIO,BOGOTA,3958120,2025/05/06,ACTIVA,2025/05/06,2025
TIENDA D1 PASEO SEVILLA,BOGOTA,3844836,2024/07/12,ACTIVA,2025/03/07,2025
TIENDA D1 PASO NIVEL,BARRANCABERMEJA,127908,2021/09/10,ACTIVA,2025/03/19,2025
TIENDA D1 PASTO AMERICAS,PASTO,191390,2019/06/18,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO AV BOYACA,PASTO,195498,2019/12/02,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO AV LOS ESTUDIANTES,PASTO,194740,2019/10/24,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO AVENIDA SANTANDER,PASTO,194133,2019/10/02,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO BELLAVISTA,PASTO,212514,2021/08/18,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO CAICEDONIA,PASTO,215866,2021/12/09,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO CATAMBUCO,PASTO,229106,2023/05/03,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO CENTRO,PASTO,191415,2019/06/18,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO CHAMPAGNAT,PASTO,195486,2019/12/02,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO CHAPAL,PASTO,222620,2022/08/17,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO LAS MERCEDES,PASTO,195495,2019/12/02,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO PANAMERICANA,PASTO,202749,2020/09/17,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO PANDIACO,PASTO,199282,2020/05/26,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO PARQUE BOLIVAR,PASTO,191996,2019/07/09,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO PARQUE INFANTIL,PASTO,192008,2019/07/09,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO PUCALPA,PASTO,193516,2019/09/05,CANCELADA,2019/09/05,2019
TIENDA D1 PASTO SAN PEDRO,PASTO,225516,2022/12/26,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO SAN VICENTE,PASTO,224920,2022/11/11,ACTIVA,2025/03/11,2025
TIENDA D1 PASTO TAMASAGRA,PASTO,198912,2020/04/20,ACTIVA,2025/03/11,2025
TIENDA D1 PATIO BONITO 2,BOGOTA,3911907,2025/01/28,ACTIVA,2025/01/28,2025
TIENDA D1 PATIOS PISA REAL,CUCUTA,374625,2020/07/17,ACTIVA,2025/03/03,2025
TIENDA D1 PATIOS SAN LUIS,BOGOTA,3713382,2023/08/03,ACTIVA,2025/03/07,2025
TIENDA D1 PATIOS TASAJERO,CUCUTA,399301,2021/07/26,ACTIVA,2025/03/19,2025
TIENDA D1 PAULO VI,BOGOTA,3362431,2021/04/05,ACTIVA,2025/03/07,2025
TIENDA D1 PAUNA,TUNJA,215014,2023/09/08,ACTIVA,2025/02/28,2025
TIENDA D1 PAZ DE ARIPORO,CASANARE,149424,2020/06/19,ACTIVA,2025/03/13,2025
TIENDA D1 PAZ DE ARIPORO 2,CASANARE,164482,2022/05/16,ACTIVA,2025/03/13,2025
TIENDA D1 PEDREGOSA,BUCARAMANGA,9000634436,2022/11/25,ACTIVA,2025/03/28,2025
TIENDA D1 PELAYA,AGUACHICA,51230,2019/05/10,ACTIVA,2025/03/28,2025
TIENDA D1 PENSILVANIA,LA DORADA,64872,2022/11/21,ACTIVA,2025/03/20,2025
TIENDA D1 PEPE SIERRA 2,BOGOTA,3738810,2023/10/04,ACTIVA,2025/03/07,2025
TIENDA D1 PER PARQUE BANDERAS,PEREIRA,18227255,2025/04/11,ACTIVA,2025/04/11,2025
TIENDA D1 PEREIRA 2500 LOTES,PEREIRA,18177314,2020/09/01,ACTIVA,2025/03/19,2025
TIENDA D1 PEREIRA ACROPOLIS,PEREIRA,17005502,2011/03/11,ACTIVA,2025/03/21,2025
TIENDA D1 PEREIRA ALTAGRACIA,PEREIRA,18178926,2020/10/09,ACTIVA,2025/03/19,2025
TIENDA D1 PEREIRA AV. SUR,PEREIRA,18150890,2018/02/14,ACTIVA,2025/03/21,2025
TIENDA D1 PEREIRA BELMONTE,PEREIRA,18185759,2021/05/10,ACTIVA,2025/03/20,2025
TIENDA D1 PEREIRA CAI SAN JOAQUIN,PEREIRA,18180732,2020/11/26,ACTIVA,2025/03/19,2025
TIENDA D1 PEREIRA CALLE 16,PEREIRA,18170538,2019/12/03,ACTIVA,2025/03/20,2025
TIENDA D1 PEREIRA CARRERA SEPTIMA CON 30,PEREIRA,17059002,2011/04/20,ACTIVA,2025/03/21,2025
TIENDA D1 PEREIRA CASA ARGENTINA,PEREIRA,17005902,2011/03/11,ACTIVA,2025/03/21,2025
TIENDA D1 PEREIRA CEDI,PEREIRA,18174571,2020/06/12,ACTIVA,2025/03/19,2025
TIENDA D1 PEREIRA CENTRO,PEREIRA,18190677,2021/10/06,ACTIVA,2025/03/20,2025
TIENDA D1 PEREIRA CERRITOS CASTILLA,PEREIRA,18190472,2021/09/30,ACTIVA,2025/03/20,2025
