Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado
TIENDA ARA 1181 NEIVA LA VICTORIA,HUILA,380681,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1183 RIONEGRO GUALANDAY,ORIENTE ANTIOQUENO,149939,2022/11/30,ACTIVA,2025/03/21,2025
TIENDA ARA 1184 PITALITO LOS LAGOS,HUILA,380684,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1185 SAN GIL CENTRO CARRERA 9,BUCARAMANGA,9000634291,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1186 FLORIDABLANCA REPOSO,BUCARAMANGA,9000634269,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1187 FUSAGASUGA SAN FERNANDO,BOGOTA,3612099,2022/11/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1188 FUNZA LA FRAGUA,FACATATIVA,170521,2022/11/29,ACTIVA,2025/03/26,2025
TIENDA ARA 1189 BOGOTA SUBA TURINGA,BOGOTA,3610816,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1190 VILLAVICENCIO EL JORDAN,VILLAVICENCIO,429512,2022/12/02,CANCELADA,2023/03/10,2023
TIENDA ARA 1191 CAJICA CALLE 7,BOGOTA,3612090,2022/11/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1192 BOGOTA BOSA LIBERTADOR,BOGOTA,3610807,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1193 BOGOTA ENGATIVA DIVERPLAZA,BOGOTA,3610798,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1194 BOGOTA RAFAEL URIBE CLARET,BOGOTA,3610771,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1195 BOGOTA PUENTE ARANDA LA TRINIDAD,BOGOTA,3610705,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1196 FLORENCIA CUNDUY,FLORENCIA PARA EL CAQUETA,127177,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1197 FLORIDABLANCA LAGOS,BUCARAMANGA,9000634277,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1198 TOLIMA IBAGUE LOS TUNJOS,IBAGUE,352427,2022/11/30,ACTIVA,2025/03/21,2025
TIENDA ARA 1199 CUNDINAMARCA MADRID ZARAGOZA,FACATATIVA,170561,2022/12/01,ACTIVA,2025/03/26,2025
TIENDA ARA 1200 PUERTO WILCHES CENTRO,BARRANCABERMEJA,133632,2022/11/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1201 VILLAVICENCIO LA ROCHELA,VILLAVICENCIO,430016,2022/12/16,ACTIVA,2025/03/21,2025
TIENDA ARA 1202 LEBRIJA CENTRO CARRERA 9,BUCARAMANGA,9000634279,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1203 BOYACA DUITAMA PLAZA DE MERCADO,DUITAMA,110586,2022/11/25,ACTIVA,2025/03/25,2025
TIENDA ARA 1204 CUNDINAMARCA ZIPAQUIRA SAN RAFAEL,BOGOTA,3615966,2022/12/16,ACTIVA,2025/03/20,2025
TIENDA ARA 1205 BELLO ZAMORA,MEDELLIN PARA ANTIOQUIA,76080902,2022/11/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1206 BUENAVISTA CENTRO SUCRE,MAGANGUE,53394,2022/11/21,CANCELADA,2024/03/11,2024
TIENDA ARA 1207 ZARAGOZA TRONCAL,MAGDALENA MEDIO,78831,2022/12/09,ACTIVA,2025/03/21,2025
TIENDA ARA 1208 FUNZA LA AURORA,FACATATIVA,170562,2022/12/01,ACTIVA,2025/03/26,2025
TIENDA ARA 1209 CANDELARIA CENTRO,PALMIRA,143700,2022/11/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1210 PIEDECUESTA CENTRO CARRERA 6,BUCARAMANGA,9000634599,2022/11/29,ACTIVA,2025/03/21,2025
TIENDA ARA 1211 BUCARAMANGA BOLIVAR,BUCARAMANGA,9000634600,2022/11/29,ACTIVA,2025/03/21,2025
TIENDA ARA 1212 BOGOTA SAN CRISTOBAL LA BELLEZA,BOGOTA,3610770,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1213 BOGOTA SUBA RINCON DE SAN JORGE,BOGOTA,3610708,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1214 CUNDINAMARCA SILVANIA CENTRO,BOGOTA,3615964,2022/12/16,ACTIVA,2025/03/20,2025
TIENDA ARA 1215 BOGOTA SAN CRISTOBAL VILLA JAVIER POLICARPA,BOGOTA,3610695,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1216 GUADALUPE CENTRO,HUILA,380685,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1217 BOGOTA BARRIOS UNIDOS MODELO,BOGOTA,3610706,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1218 NEIVA VENTILADOR,HUILA,380683,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1219 BELLO VILLAS DE COMFENALCO,MEDELLIN PARA ANTIOQUIA,76081002,2022/11/23,ACTIVA,2025/03/19,2025
TIENDA ARA 122 CHIPRE,MANIZALES,176074,2015/11/13,ACTIVA,2025/03/20,2025
TIENDA ARA 1220 MARINILLA LA AMISTAD,ORIENTE ANTIOQUENO,149824,2022/11/24,ACTIVA,2025/03/21,2025
TIENDA ARA 1221 BELLO MANCHESTER,MEDELLIN PARA ANTIOQUIA,76080802,2022/11/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1222 TOLIMA IBAGUE PLAZA DE LA 28,IBAGUE,352426,2022/11/30,ACTIVA,2025/03/21,2025
TIENDA ARA 1223 BOGOTA KENNEDY VILLA ALSACIA,BOGOTA,3610774,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1224 BOGOTA USME MARICHUELA 2,BOGOTA,3612097,2022/11/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1225 EL RETIRO CALLE REAL,ORIENTE ANTIOQUENO,149940,2022/11/30,ACTIVA,2025/03/21,2025
TIENDA ARA 1226 AMAGA PARQUE CARRERA 51,MEDELLIN PARA ANTIOQUIA,76108402,2022/11/29,ACTIVA,2025/03/19,2025
TIENDA ARA 1227 SANTA FE DE ANTIOQUIA BARRIO LA POLA,MEDELLIN PARA ANTIOQUIA,76118302,2022/11/30,ACTIVA,2025/03/19,2025
TIENDA ARA 1228 ITAGUI ZONA ROSA,ABURRA SUR,260809,2023/03/29,ACTIVA,2025/03/19,2025
TIENDA ARA 1230 NEIVA GUADUALES,HUILA,380682,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1231 FLORENCIA LA ESTRELLA,FLORENCIA PARA EL CAQUETA,127178,2022/11/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1232 ZIPAQUIRA TERRAPLEN,BOGOTA,3612124,2022/11/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1233 BOGOTA SAN CRISTOBAL SUR VILLA JAVIER,BOGOTA,3610697,2022/11/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1234 SINCELEJO MAJAGUAL,SINCELEJO,130876,2022/12/12,ACTIVA,2025/03/21,2025
TIENDA ARA 1235 VALLEDUPAR 450 AÑOS,VALLEDUPAR,196569,2022/12/16,ACTIVA,2025/03/21,2025
TIENDA ARA 1236 LA JAGUA DE IBIRICO,VALLEDUPAR,196449,2022/12/07,ACTIVA,2025/03/21,2025
TIENDA ARA 1237 MEDELLIN MORAVIA,MEDELLIN PARA ANTIOQUIA,76081202,2022/11/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1238 MEDELLIN BOSTON,MEDELLIN PARA ANTIOQUIA,76799102,2023/03/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1239 MEDELLIN BELEN SAN BERNARDO,MEDELLIN PARA ANTIOQUIA,76754702,2023/03/17,ACTIVA,2025/03/19,2025
TIENDA ARA 1240 MEDELLIN SANTANDER COMUNA 6,MEDELLIN PARA ANTIOQUIA,76081102,2022/11/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1241 BUCARAMANGA AURORA,BUCARAMANGA,9000635004,2022/12/07,ACTIVA,2025/03/21,2025
TIENDA ARA 1242 MADRID SOCIEGO,BOGOTA,3617462,2022/12/27,ACTIVA,2025/03/31,2025
TIENDA ARA 1242 MADRID SOCIEGO CUNDINAMARCA,FACATATIVA,195949,2025/04/02,ACTIVA,2025/04/02,2025
TIENDA ARA 1243 SINCELEJO PROGRESO,SINCELEJO,133216,2023/05/11,ACTIVA,2025/03/21,2025
TIENDA ARA 1244 BELLO CABAÑAS LA QUINTA,MEDELLIN PARA ANTIOQUIA,76080702,2022/11/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1245 BOGOTA USAQUEN CHICO NAVARRA,BOGOTA,3612093,2022/11/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1246 MAICAO CALLE 12,LA GUAJIRA,176510,2023/03/15,ACTIVA,2025/03/21,2025
TIENDA ARA 1247 ALBANIA EL SILENCIO GUAJIRA,LA GUAJIRA,177284,2023/04/20,ACTIVA,2025/03/21,2025
TIENDA ARA 1249 MANCERA ACACIAS,VILLAVICENCIO,434980,2023/03/08,ACTIVA,2025/03/21,2025
TIENDA ARA 1250 PACORA CALDAS,MANIZALES,227800,2023/02/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1253 VENECIA CALLE BOLIVAR,MEDELLIN PARA ANTIOQUIA,76807502,2023/03/24,ACTIVA,2025/03/19,2025
TIENDA ARA 1254 ENVIGADO EL ESMERALDAL,ABURRA SUR,260810,2023/03/29,ACTIVA,2025/03/19,2025
TIENDA ARA 1256 PALMIRA ZAMORANO,PALMIRA,148615,2023/10/25,ACTIVA,2025/03/21,2025
TIENDA ARA 1257 FUNDACION LOMA FRESCA,SANTA MARTA PARA EL MAGDALENA,265952,2023/02/24,ACTIVA,2025/03/21,2025
TIENDA ARA 1258 MONTERIA MOGAMBO,MONTERIA,206460,2023/04/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1259 PITALITO CENTRO CARRERA 2,HUILA,392905,2023/09/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1260 BOGOTA SUBA VILLAS DEL RINCON,BOGOTA,3669756,2023/04/20,ACTIVA,2025/03/20,2025
TIENDA ARA 1262 BOGOTA USAQUEN SANTA TERESA,BOGOTA,3768088,2024/01/17,ACTIVA,2025/03/20,2025
TIENDA ARA 1263 BUCARAMANGA CENTRO CALLE 30,BUCARAMANGA,9000647787,2023/05/16,ACTIVA,2025/03/21,2025
TIENDA ARA 1264 NEIVA CHICALA,HUILA,386486,2023/03/30,ACTIVA,2025/03/21,2025
TIENDA ARA 1265 PUERTO BOYACA SANTA BARBARA,LA DORADA,65735,2023/02/27,ACTIVA,2025/03/20,2025
TIENDA ARA 1266 TOLIMA IBAGUE ENTRE RIOS,IBAGUE,356696,2023/03/23,ACTIVA,2025/03/21,2025
TIENDA ARA 1267 MONTERIA VILLA SORRENTO,MONTERIA,208104,2023/06/23,ACTIVA,2025/03/20,2025
TIENDA ARA 1268 APARTADO LA MARTINA EDS LA URBANA,URABA,113015,2023/02/15,ACTIVA,2025/03/21,2025
TIENDA ARA 1271 SOACHA LAS MERCEDES,BOGOTA,3655058,2023/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1273 BOYACA CHIQUINQUIRA,TUNJA,213255,2023/07/06,ACTIVA,2025/03/25,2025
TIENDA ARA 1274 CHIA FAGUA,BOGOTA,3655054,2023/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1275 BOGOTA BOSA BRASILIA,BOGOTA,3658656,2023/03/27,ACTIVA,2025/03/20,2025
TIENDA ARA 1277 BOGOTA KENEDY PIO XII,BOGOTA,3655192,2023/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1278 CALI VILLA NUEVA TRANSVERSAL 25,CALI,1203441,2023/11/08,ACTIVA,2025/03/20,2025
TIENDA ARA 1279 CAUCA MIRANDA CARRERA 8,CAUCA,234875,2023/07/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1279 MIRANDA CARRERA 8,CAUCA,230527,2023/02/22,CANCELADA,2023/02/22,2023
TIENDA ARA 1280 BELLO PLAZA BELVERDE,MEDELLIN PARA ANTIOQUIA,76794102,2023/03/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1282 BOGOTA KENNEDY CARVAJAL,BOGOTA,3655048,2023/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1283 MONTERIA PASTRANA BORRERO,MONTERIA,206557,2023/04/26,ACTIVA,2025/03/20,2025
TIENDA ARA 1284 MEDELLIN MANRIQUE,MEDELLIN PARA ANTIOQUIA,76799302,2023/03/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1285 CALI SUCRE CARRERA 10,CALI,1188548,2023/05/26,ACTIVA,2025/03/20,2025
TIENDA ARA 1286 YUMBO ARROYOHONDO,CALI,1182157,2023/03/23,CANCELADA,2023/03/23,2023
TIENDA ARA 1287 POPAYAN BELLO HORIZONTE CALLE 68N,CAUCA,234874,2023/07/25,ACTIVA,2025/03/20,2025
TIENDA ARA 1288 POPAYAN VEREDA DE TORRES,CAUCA,234305,2023/06/30,ACTIVA,2025/03/20,2025
TIENDA ARA 1289 CALI SAN JUDAS TADEO 11,CALI,1194312,2023/07/28,ACTIVA,2025/03/20,2025
TIENDA ARA 1290 SAN JERONIMO,MEDELLIN PARA ANTIOQUIA,77582602,2023/07/11,ACTIVA,2025/03/19,2025
TIENDA ARA 1291 MEDELLIN AYACUCHO COMUNA 9,MEDELLIN PARA ANTIOQUIA,76916402,2023/04/05,ACTIVA,2025/03/19,2025
TIENDA ARA 1292 BOGOTA KENNEDY FLORALIA,BOGOTA,3655061,2023/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1293 FLORENCIA CENTRO CARRERA 12,FLORENCIA PARA EL CAQUETA,128392,2023/02/27,ACTIVA,2025/03/21,2025
TIENDA ARA 1294 BELLO SAN JOSE OBRERO,MEDELLIN PARA ANTIOQUIA,76916502,2023/04/05,ACTIVA,2025/03/19,2025
TIENDA ARA 1297 APARTADO ALFONSO LOPEZ,URABA,114714,2023/06/05,ACTIVA,2025/03/21,2025
TIENDA ARA 1298 FONSECA 15 DE DICIEMBRE,LA GUAJIRA,179242,2023/08/11,ACTIVA,2025/03/21,2025
TIENDA ARA 1299 PLANETA RICA,MONTERIA,205039,2023/02/28,ACTIVA,2025/03/20,2025
TIENDA ARA 1301 TIMANÁ CENTRO,HUILA,394179,2023/10/12,ACTIVA,2025/03/21,2025
TIENDA ARA 1302 POPAYAN EL OASIS,CAUCA,235706,2023/08/24,ACTIVA,2025/03/20,2025
TIENDA ARA 1304 ITAGUI SURAMERICA LISBOA,ABURRA SUR,260807,2023/03/29,ACTIVA,2025/03/19,2025
TIENDA ARA 1305 MEDELLIN BARICHARA CARRERA 67,MEDELLIN PARA ANTIOQUIA,76754502,2023/03/17,ACTIVA,2025/03/19,2025
TIENDA ARA 1306 PUERTO GAITAN JOSE ANTONIO GALAN,VILLAVICENCIO,444562,2023/08/16,ACTIVA,2025/03/21,2025
TIENDA ARA 1307 ASTREA CENTRO CESAR,VALLEDUPAR,201053,2023/05/18,ACTIVA,2025/03/21,2025
TIENDA ARA 1308 MAICAO SAN MARTIN CALLE 17,LA GUAJIRA,177923,2023/05/18,ACTIVA,2025/03/21,2025
TIENDA ARA 1310 CARTAGENA MARIA CANO,CARTAGENA,48964502,2024/12/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1311 SALENTO CRA 2,ARMENIA,283949,2024/11/05,ACTIVA,2025/03/21,2025
TIENDA ARA 1312 BOGOTA SAN CRISTOBAL SAN ISIDRO,BOGOTA,3645677,2023/03/01,ACTIVA,2025/03/20,2025
TIENDA ARA 1313 CUNDINAMARCA GIRARDOT KENNEDY,GIRARDOT,112852,2023/02/24,ACTIVA,2025/03/20,2025
TIENDA ARA 1314 BOGOTA FONTIBON LA GIRALDA,BOGOTA,3693139,2023/06/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1315 VILLAVICENCIO KIRPAS,VILLAVICENCIO,434974,2023/03/08,ACTIVA,2025/03/21,2025
TIENDA ARA 1317 CALI BOCHALEMA CALLE 48,CALI,1203180,2023/11/02,ACTIVA,2025/03/20,2025
TIENDA ARA 1319 BELLO PLAYA RICA COMUNA 6,MEDELLIN PARA ANTIOQUIA,77185902,2023/05/12,ACTIVA,2025/03/19,2025
TIENDA ARA 1320 SABANETA SAN JOSE CALLE 77,ABURRA SUR,262632,2023/05/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1321 BOGOTÁ TUNJUELITO FÁTIMA,BOGOTA,3953621,2025/04/24,ACTIVA,2025/04/24,2025
TIENDA ARA 1322 FUSAGASUGA VILLA CELESTE,BOGOTA,3698107,2023/06/27,ACTIVA,2025/03/20,2025
TIENDA ARA 1323 BOGOTA KENEDY LA RIVIERA,BOGOTA,3752089,2023/11/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1324 BUCARAMANGA BOLARQUI,BUCARAMANGA,9000650231,2023/06/20,ACTIVA,2025/03/21,2025
TIENDA ARA 1325 FLORIDABLANCA CENTRO II CALLE 11,BUCARAMANGA,9000656472,2023/09/13,ACTIVA,2025/03/21,2025
TIENDA ARA 1326 GIRARDOT ESTADIO,GIRARDOT,116461,2023/11/28,ACTIVA,2025/03/20,2025
TIENDA ARA 1328 DOSQUEBRADAS LA CAPILLA,DOSQUEBRADAS,68669,2023/07/24,ACTIVA,2025/03/20,2025
TIENDA ARA 1329 BOGOTA SUBA LA GAITANA,BOGOTA,3705199,2023/07/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1330 BOGOTA USME LA CABAÑA,BOGOTA,3649758,2023/03/08,ACTIVA,2025/03/20,2025
TIENDA ARA 1331 ACEVEDO SAN FRANCISCO,HUILA,386488,2023/03/30,ACTIVA,2025/03/21,2025
TIENDA ARA 1332 VALLEDUPAR GARUPAL,VALLEDUPAR,209041,2024/03/21,ACTIVA,2025/03/21,2025
TIENDA ARA 1333 BUGA EL MOLINO,BUGA,85868,2023/07/25,ACTIVA,2025/03/21,2025
TIENDA ARA 1337 BOGOTA ENGATIVA SAN IGNACIO,BOGOTA,3768089,2024/01/17,ACTIVA,2025/03/20,2025
TIENDA ARA 1338 SOLEDAD CUSULES,BARRANQUILLA,877300,2023/09/20,ACTIVA,2025/03/21,2025
TIENDA ARA 1340 OCAÑA MARABEL,OCANA,43969,2023/12/12,CANCELADA,2023/12/12,2023
TIENDA ARA 1340 OCAÑA MARABEL,OCANA,46101,2024/12/10,ACTIVA,2025/03/21,2025
TIENDA ARA 1341 BOGOTA KENNEDY MANDALAY,BOGOTA,3768085,2024/01/17,ACTIVA,2025/03/20,2025
TIENDA ARA 1342 BOGOTA KENNEDY CASTILLA,BOGOTA,3824583,2024/05/23,ACTIVA,2025/03/20,2025
TIENDA ARA 1344 BOGOTA USME BRAZUELOS,BOGOTA,3729251,2023/09/12,ACTIVA,2025/03/20,2025
TIENDA ARA 1345 BOYACA TUNJA PATRIOTAS,TUNJA,216513,2023/11/16,ACTIVA,2025/03/25,2025
TIENDA ARA 1346 SOLEDAD VILLA ESTADIO,BARRANQUILLA,887685,2024/03/13,ACTIVA,2025/03/21,2025
TIENDA ARA 1347 MEDELLIN COMUNA 5 CASTILLA,MEDELLIN PARA ANTIOQUIA,78368902,2023/11/10,ACTIVA,2025/03/19,2025
TIENDA ARA 1348 OCAÑA LA PRIMAVERA,OCANA,43646,2023/09/13,ACTIVA,2025/03/21,2025
TIENDA ARA 1349 CUCUTA DIVINA PASTORA,CUCUTA,455290,2024/03/01,ACTIVA,2025/03/21,2025
TIENDA ARA 1351 MEDELLIN MANRIQUE CENTRAL CALLE 70,MEDELLIN PARA ANTIOQUIA,78828702,2024/02/09,ACTIVA,2025/03/19,2025
TIENDA ARA 1353 BOGOTA SUBA VILLA MARIA,BOGOTA,3778539,2024/02/07,ACTIVA,2025/03/20,2025
TIENDA ARA 1354 MEDELLIN BELEN PARQUE MIRAVALLE,MEDELLIN PARA ANTIOQUIA,77241202,2023/05/23,ACTIVA,2025/03/19,2025
"TIENDA ARA 1355 LA ESTRELA LA OSPINA, CARRERA 60",ABURRA SUR,262621,2023/05/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1356 TURBO SAN MARTIN,URABA,116007,2023/09/12,ACTIVA,2025/03/21,2025
TIENDA ARA 1357 BOGOTA USAQUEN SAN CRISTOBAL 1,BOGOTA,3752096,2023/11/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1358 CUCUTA CENTRO AV1,CUCUTA,465212,2024/09/27,ACTIVA,2025/03/21,2025
TIENDA ARA 1359 CUCUTA SAN JOSÉ DE TORCOROMA,CUCUTA,455295,2024/03/01,ACTIVA,2025/03/21,2025
TIENDA ARA 1360 CUNDINAMARCA GIRARDOT SANTA ISABEL,GIRARDOT,118216,2024/04/17,ACTIVA,2025/03/20,2025
TIENDA ARA 1361 BOGOTA BARRIOS UNIDOS JORGE ELIECER GAITAN,BOGOTA,3867075,2024/09/06,ACTIVA,2025/03/20,2025
TIENDA ARA 1362 BOGOTÁ SAN CRISTÓBAL JUAN REY,BOGOTA,3953619,2025/04/24,ACTIVA,2025/04/24,2025
TIENDA ARA 1363 BOGOTA RAFAEL URIBE PORTAL DE MOLINO,BOGOTA,3778547,2024/02/07,ACTIVA,2025/03/20,2025
TIENDA ARA 1364 MONTERIA PORTAL DE LA CANDELARIA,MONTERIA,215585,2024/05/08,ACTIVA,2025/03/20,2025
TIENDA ARA 1366 MEDELLIN ROBLEDO AURES 2,MEDELLIN PARA ANTIOQUIA,77372002,2023/06/07,ACTIVA,2025/03/19,2025
TIENDA ARA 1367 BOGOTA SUBA PORTALES NORTE,BOGOTA,3741344,2023/10/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1369 NECOCLI SIMON BOLIVAR,URABA,116453,2023/10/19,ACTIVA,2025/03/21,2025
TIENDA ARA 1370 SANTA MARTA ALFONSO LOPEZ,SANTA MARTA PARA EL MAGDALENA,273584,2023/10/11,ACTIVA,2025/03/21,2025
TIENDA ARA 1371 AGUACHICA SABANITAS,AGUACHICA,69334,2024/03/11,ACTIVA,2025/03/21,2025
TIENDA ARA 1372 CUCUTA GARCIA HERREROS,CUCUTA,454718,2024/02/22,ACTIVA,2025/03/21,2025
TIENDA ARA 1374 ITAGUI TORRE CANELO CARRERA 48,ABURRA SUR,262631,2023/05/23,ACTIVA,2025/03/19,2025
TIENDA ARA 1375 BOGOTA BOSA PORVENIR,BOGOTA,3778544,2024/02/07,ACTIVA,2025/03/20,2025
TIENDA ARA 1376 CALI EL REMANSO CRA 26,CALI,1188576,2023/05/26,ACTIVA,2025/03/20,2025
TIENDA ARA 1377 BOGOTA FONTIBON COFRADIA,BOGOTA,3880651,2024/10/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1378 VALLEDUPAR 9 DE MARZO,VALLEDUPAR,208963,2024/03/19,ACTIVA,2025/03/21,2025
TIENDA ARA 1381 TOLIMA IBAGUE JORDAN ETAPA 1,IBAGUE,384708,2025/04/29,ACTIVA,2025/04/29,2025
TIENDA ARA 1382 MONTERIA CASTELLANA 2,MONTERIA,214353,2024/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1383 VALLEDUPAR LORENZO MORALES,VALLEDUPAR,206849,2024/01/16,ACTIVA,2025/03/21,2025
TIENDA ARA 1384 BOYACA DUITAMA SIMON BOLIVAR,DUITAMA,115866,2024/02/28,ACTIVA,2025/03/25,2025
TIENDA ARA 1385 CUNDINAMARCA ZIPAQUIRA LA QUINTA,BOGOTA,3799601,2024/03/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1386 BOYACA PAIPA EL LAGO,DUITAMA,116290,2024/03/21,ACTIVA,2025/03/25,2025
TIENDA ARA 1387 MEDELLIN COMUNA 10 LOS ANGELES,MEDELLIN PARA ANTIOQUIA,77959502,2023/09/05,ACTIVA,2025/03/19,2025
TIENDA ARA 1388 BELLO PARQUE CALLE 50,MEDELLIN PARA ANTIOQUIA,79599702,2024/05/24,ACTIVA,2025/03/19,2025
TIENDA ARA 1391 BOGOTÁ RAFAEL URIBE MURILLO TORO,BOGOTA,3790550,2024/03/04,ACTIVA,2025/03/20,2025
TIENDA ARA 1392 CUCUTA AGUAS CALIENTES,CUCUTA,454761,2024/02/22,ACTIVA,2025/03/21,2025
TIENDA ARA 1393 NEIVA COMUNEROS,HUILA,392902,2023/09/06,ACTIVA,2025/03/21,2025
TIENDA ARA 1394 POPAYAN EL BAMBU,CAUCA,236267,2023/09/14,ACTIVA,2025/03/20,2025
TIENDA ARA 1395 CALI EL DIAMANTE CRA 29,CALI,1214924,2024/03/19,ACTIVA,2025/03/20,2025
TIENDA ARA 1396 CALI TERRON COLORADO,CALI,1203551,2023/11/09,ACTIVA,2025/03/20,2025
TIENDA ARA 1397 CALI BRETAÑA,CALI,1221320,2024/05/23,ACTIVA,2025/03/20,2025
TIENDA ARA 1399 CARTAGENA EL RECREO,CARTAGENA,48553402,2024/05/29,ACTIVA,2025/03/21,2025
TIENDA ARA 1401 CIENAGA DE ORO EL CARMEN,MONTERIA,215881,2024/05/21,ACTIVA,2025/03/20,2025
TIENDA ARA 1402 BOGOTA SAN CRISTOBAL SUR ALPES,BOGOTA,3799387,2024/03/20,ACTIVA,2025/03/21,2025
TIENDA ARA 1403 PALMIRA BUENOS AIRES,PALMIRA,148617,2023/10/25,ACTIVA,2025/03/21,2025
TIENDA ARA 1404 IBAGUE TOPACIO,IBAGUE,373488,2024/07/09,ACTIVA,2025/03/21,2025
TIENDA ARA 1405 PUERTO TRIUNFO DORADAL NEBRASKA,MAGDALENA MEDIO,81439,2023/07/28,ACTIVA,2025/03/21,2025
TIENDA ARA 1407 CUNDINAMARCA CHIA CHILACOS,BOGOTA,3897536,2024/12/05,ACTIVA,2025/03/20,2025
TIENDA ARA 1409 BOGOTÁ USAQUÉN CAOBOS,BOGOTA,3840259,2024/07/03,ACTIVA,2025/03/20,2025
TIENDA ARA 1410 MEDELLIN SAN JAVIER CR 96,MEDELLIN PARA ANTIOQUIA,78124102,2023/09/28,ACTIVA,2025/03/19,2025
TIENDA ARA 1411 BELEN LAS MERCEDES CANCHA CRA 84,MEDELLIN PARA ANTIOQUIA,78767102,2024/02/02,ACTIVA,2025/03/19,2025
TIENDA ARA 1412 MEDELLIN COMUNA 8 BARRIOSUCRE,MEDELLIN PARA ANTIOQUIA,77994802,2023/09/08,ACTIVA,2025/03/19,2025
TIENDA ARA 1414 CALI SANTA ROSA CALLE 10,CALI,1222928,2024/06/11,ACTIVA,2025/03/20,2025
TIENDA ARA 1415 CALI LOS FARALLONES,CALI,1214926,2024/03/19,ACTIVA,2025/03/20,2025
TIENDA ARA 1418 CARTAGENA SAN ISIDRO,CARTAGENA,48553302,2024/05/29,ACTIVA,2025/03/21,2025
TIENDA ARA 1419 BARRANQUILLA SANTA ELENA,BARRANQUILLA,879016,2023/10/17,ACTIVA,2025/03/21,2025
TIENDA ARA 1420 RIONEGRO BARRO BLANCO,ORIENTE ANTIOQUENO,157475,2023/09/29,CANCELADA,2023/09/29,2023
TIENDA ARA 1422 MEDELLIN SAN ANTONIO DE PRADO CL 42 SUR,MEDELLIN PARA ANTIOQUIA,78124202,2023/09/28,ACTIVA,2025/03/19,2025
TIENDA ARA 1423 MEDELLÍN SAN ANTONIO DE PRADO VENTTO CRA 68,MEDELLIN PARA ANTIOQUIA,78252202,2023/10/19,ACTIVA,2025/03/19,2025
