Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion,latitud,longitud,direccion
TIENDA ARA 1214 CUNDINAMARCA SILVANIA CENTRO,BOGOTA,3615964,2022/12/16,ACTIVA,2025/03/20,2025,4.4034571,-74.38623,"Cl. 9 #4-30, Silvania, Cundinamarca, Colombia",4.4034571,-74.38623,"Cl. 9 #4-30, Silvania, Cundinamarca, Colombia"
TIENDA ARA 1431 CALI GRANADA CL 12 N,CALI,1247795,2025/03/17,ACTIVA,2025/03/17,2025,4.747118,-74.048846,"Cl. 166 #46-53, Bogotá, Colombia",4.747118,-74.048846,"Cl. 166 #46-53, Bogotá, Colombia"
TIENDA ARA 1527 BOGOTÁ SUBA GRANADA,BOGOTA,3824568,2024/05/23,ACTIVA,2025/03/21,2025,4.747118,-74.048846,"Cl. 166 #46-53, Bogotá, Colombia",4.747118,-74.048846,"Cl. 166 #46-53, Bogotá, Colombia"
TIENDA ARA 0909 CARTAGO MARISCAL ROBLEDO,CARTAGO,107331,2022/06/07,ACTIVA,2025/03/25,2025,4.7442058,-75.9200376,"Cl. 16c #10-50, Cartago, Pereira, Risaralda, Colombia",4.7442058,-75.9200376,"Cl. 16c #10-50, Cartago, Pereira, Risaralda, Colombia"
TIENDA ARA 1490 BOGOTÁ FONTIBÓN EL REFUGIO CARRERA 120,BOGOTA,3824582,2024/05/23,ACTIVA,2025/03/20,2025,4.682136,-74.1541531,"Cl. 17 #114 - 12 Local 1 y 2, Fontibón, Macarena, Bogotá, Colombia",4.682136,-74.1541531,"Cl. 17 #114 - 12 Local 1 y 2, Fontibón, Macarena, Bogotá, Colombia"
TIENDA ARA 1652 BOGOTÁ FONTIBÓN BELÉN,BOGOTA,3953099,2025/04/23,ACTIVA,2025/04/23,2025,4.682136,-74.1541531,"Cl. 17 #114 - 12 Local 1 y 2, Fontibón, Macarena, Bogotá, Colombia",4.682136,-74.1541531,"Cl. 17 #114 - 12 Local 1 y 2, Fontibón, Macarena, Bogotá, Colombia"
TIENDA ARA 1392 CUCUTA AGUAS CALIENTES,CUCUTA,454761,2024/02/22,ACTIVA,2025/03/21,2025,7.886201100000001,-72.47296440000001,"Cl. 17 #16-57, Cúcuta, Norte de Santander, Colombia",7.886201100000001,-72.47296440000001,"Cl. 17 #16-57, Cúcuta, Norte de Santander, Colombia"
TIENDA ARA 0337 BARANOA CENTRO,BARRANQUILLA,677996,2017/06/27,ACTIVA,2025/03/21,2025,10.796008,-74.9153316,"Cl. 17 #18 - 02, Baranoa, Atlántico, Colombia",10.796008,-74.9153316,"Cl. 17 #18 - 02, Baranoa, Atlántico, Colombia"
TIENDA ARA 1308 MAICAO SAN MARTIN CALLE 17,LA GUAJIRA,177923,2023/05/18,ACTIVA,2025/03/21,2025,11.3804942,-72.2459057,"Cl. 17 #19-54, Maicao, La Guajira, Colombia",11.3804942,-72.2459057,"Cl. 17 #19-54, Maicao, La Guajira, Colombia"
TIENDA ARA 0934 PUERTO TEJADA,CAUCA,227444,2022/10/14,ACTIVA,2025/03/20,2025,3.229956,-76.42024099999999,"Cl. 17 #20-23, Puerto Tejada, Cauca, Colombia",3.229956,-76.42024099999999,"Cl. 17 #20-23, Puerto Tejada, Cauca, Colombia"
TIENDA ARA 0265 BARRANQUILLA REBOLO,BARRANQUILLA,659964,2016/11/08,ACTIVA,2025/03/21,2025,10.9710263,-74.7746325,"Sur Orient, Barranquilla, Atlántico, Colombia",10.9710263,-74.7746325,"Sur Orient, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0345 COPEY CENTRO,VALLEDUPAR,145733,2017/06/29,ACTIVA,2025/03/21,2025,10.4554012,-73.2576358,"Valledupar, Cesar, Colombia",10.4554012,-73.2576358,"Valledupar, Cesar, Colombia"
TIENDA ARA 0908 CHIRIGUANA CENTRO,VALLEDUPAR,193240,2022/08/05,ACTIVA,2025/03/21,2025,10.4731409,-73.24524699999999,"Cl. 17 #8-45, Valledupar, Cesar, Colombia",10.4731409,-73.24524699999999,"Cl. 17 #8-45, Valledupar, Cesar, Colombia"
