ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,mujer,edad,nivel_educativo,formal,informal
928,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.666668,6.3333335,5.0,1.0
926,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.6666667,26.333334,6.6666665,2.0,1.0
906,2019,0.0,0,1.0,1,1.0,1,1.0,1,0.68421054,32.210526,7.5263157,10.0,9.0
927,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,40.0,7.428571,11.0,3.0
923,2019,0.0,0,1.0,1,1.0,1,0.0,0,0.56,34.12,8.32,24.0,1.0
935,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,36.75,6.875,7.0,0.0
907,2019,0.0,0,4.0,1,7.0,1,7.0,1,0.4054054,37.10811,7.5675673,25.0,12.0
909,2019,0.0,0,2.0,1,5.0,1,6.0,1,0.46666667,37.433334,7.866667,13.0,15.0
936,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.0,38.0,9.666667,2.0,1.0
910,2019,0.0,0,3.0,1,6.0,1,5.0,1,0.45,39.2,6.975,20.0,20.0
929,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
790,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39.0,10.0,0.0,1.0
932,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.25,36.25,6.5,3.0,1.0
931,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
933,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.5,6.0,0.0,2.0
1000,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1001,2019,0.0,0,0.0,0,0.0,0,6.0,1,0.16666667,47.166668,6.5,2.0,4.0
1002,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1003,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,4.0,0.0,1.0
1004,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1005,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1006,2019,0.0,0,0.0,0,0.0,0,1.0,1,1.0,31.0,7.0,0.0,1.0
1007,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1008,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56.0,4.0,0.0,1.0
1010,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1011,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1012,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1013,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1014,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1016,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.5,9.0,2.0,0.0
1071,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1015,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1063,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1017,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,7.0,1.0,0.0
1018,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1019,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1020,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,27.75,8.0,3.0,1.0
1021,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1022,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1023,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1024,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,35.0,7.0,1.0,0.0
1025,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.0,5.0,1.0,0.0
1026,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49.0,11.0,0.0,0.0
1053,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1027,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1028,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.25,40.25,8.25,5.0,3.0
1029,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1030,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1032,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21.0,7.0,0.0,1.0
1033,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1034,2019,0.0,0,1.0,1,0.0,0,0.0,0,1.0,40.0,7.0,0.0,1.0
1035,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.44444445,39.22222,6.4444447,1.0,7.0
1036,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,26.0,6.0,1.0,0.0
1037,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1009,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.75,30.0,7.0,2.0,0.0
1038,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24.0,10.0,0.0,1.0
1039,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1040,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1041,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1042,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1070,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1043,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1044,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1045,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1046,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35.0,7.0,1.0,0.0
1047,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.0,5.0,0.0,1.0
1048,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.6666667,42.666668,4.6666665,2.0,1.0
1049,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1050,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,26.666666,11.333333,0.0,3.0
1051,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1052,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1054,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1055,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1056,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1057,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1058,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1059,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1060,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1061,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1062,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1064,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1065,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49.5,5.5,0.0,2.0
1066,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,5.0,1.0,0.0
1067,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1068,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1069,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1072,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1074,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,35.5,6.0,0.0,4.0
1075,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1076,2019,0.0,0,2.0,1,0.0,0,0.0,0,0.14285715,34.857143,7.714286,5.0,2.0
1073,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1800,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1801,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1802,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1803,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1804,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,34.0,7.0,2.0,0.0
1805,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,35.0,6.0,2.0,1.0
1806,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.3,45.2,5.5,3.0,6.0
1807,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37.666668,8.0,1.0,2.0
1808,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.0,4.0,1.0,0.0
1809,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.4,3.8,1.0,4.0
1810,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,74.0,2.0,1.0,0.0
1600,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.42857143,33.07143,8.5,13.0,1.0
1601,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1602,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1603,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1604,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75.0,2.0,0.0,1.0
1605,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1606,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24.5,8.5,2.0,0.0
1607,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1608,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,28.0,10.0,0.0,2.0
1609,2019,0.0,0,0.0,0,0.0,0,1.0,1,0.5,34.0,7.0,2.0,0.0
1610,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1611,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.333332,5.3333335,1.0,0.0
1612,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,41.333332,8.0,0.0,3.0
1613,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,33.0,8.5,3.0,1.0
1614,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.0,9.0,1.0,0.0
1615,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,31.333334,9.0,0.0,3.0
1616,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,36.0,8.0,2.0,0.0
1617,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5555556,41.555557,7.3333335,6.0,3.0
1501,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,47.166668,5.5,4.0,2.0
1502,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1503,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1504,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,50.0,8.0,2.0,0.0
1505,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1506,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1507,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,33.666668,7.3333335,0.0,3.0
1508,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.5,8.0,1.0,1.0
1509,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2857143,38.285713,7.571429,6.0,2.0
1510,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,33.0,5.0,1.0,0.0
1511,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.25,44.75,7.25,1.0,3.0
1512,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1513,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1514,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1515,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1516,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1517,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,40.5,6.5,0.0,2.0
1518,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1519,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1520,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5714286,32.0,7.0,6.0,1.0
1811,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31.0,7.0,1.0,0.0
1812,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1813,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,37.0,3.0,0.0,1.0
1814,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25.0,4.0,0.0,1.0
1815,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1816,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,64.0,4.0,0.0,1.0
1817,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1818,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1819,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.75,31.5,6.0,3.0,1.0
1820,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1821,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,43.0,5.0,0.0,0.0
1822,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,23.0,5.0,1.0,0.0
1823,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1618,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,36.0,7.3333335,8.0,1.0
1521,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,36.0,6.3333335,2.0,1.0
1522,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,26.0,9.0,0.0,0.0
1619,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,33.875,7.25,8.0,0.0
1620,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,10.0,2.0,1.0
1621,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,36.0,7.0,1.0,0.0
1622,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,35.0,2.0,0.0,1.0
1700,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1701,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1702,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1703,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1704,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1705,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.0,3.0,1.0,0.0
1706,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,21.0,9.0,1.0,0.0
1708,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1709,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,34.333332,7.0,3.0,0.0
1710,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1711,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.0,7.0,0.0,1.0
1712,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,24.5,8.0,1.0,1.0
1713,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5833333,44.25,5.5833335,6.0,6.0
1714,2019,0.0,0,0.0,0,1.0,1,0.0,0,,,,,
1715,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,23.5,9.0,2.0,0.0
1716,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1717,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,31.0,8.0,1.0,2.0
1718,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1719,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,32.0,7.0,0.0,1.0
1720,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1721,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47.5,8.0,2.0,0.0
1722,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1723,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1824,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,43.5,7.0,2.0,0.0
1825,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,35.0,2.0,0.0,1.0
1826,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1830,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,56.5,4.5,0.0,2.0
1828,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,42.0,5.6666665,2.0,1.0
1827,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.45833334,34.208332,5.8333335,11.0,11.0
1845,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.25,35.0,7.0,3.0,1.0
1724,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.3846154,36.53846,6.769231,11.0,2.0
1725,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1726,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.0,5.0,1.0,0.0
1728,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1523,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,10.0,1.0,0.0
1831,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62.0,4.0,0.0,1.0
938,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.75,28.75,7.75,3.0,1.0
1524,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50.0,7.0,1.0,0.0
1525,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
791,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,33.0,8.0,2.0,0.0
1727,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,45.0,5.0,1.0,0.0
1526,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,32.5,7.75,4.0,0.0
1527,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1530,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1528,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1529,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,44.0,4.0,1.0,1.0
1729,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,49.666668,3.3333333,2.0,1.0
1840,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,39.0,8.0,1.0,1.0
794,2019,0.0,0,0.0,0,0.0,0,1.0,1,0.35714287,37.642857,7.642857,11.0,3.0
934,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,34.555557,7.2222223,7.0,2.0
1842,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.0,2.0,0.0,1.0
937,2019,0.0,0,0.0,0,1.0,1,0.0,0,0.6666667,28.333334,5.6666665,1.0,2.0
806,2019,0.0,0,0.0,0,2.0,1,0.0,0,0.25,36.0,7.75,3.0,1.0
1843,2019,0.0,0,0.0,0,2.0,1,1.0,1,0.27272728,38.0,6.7272725,6.0,5.0
1844,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,47.333332,5.3333335,6.0,3.0
813,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,39.5,7.0,5.0,0.0
1846,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26.0,5.0,1.0,0.0
1906,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,36.666668,5.0,0.0,3.0
1907,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,41.25,7.5,4.0,0.0
1904,2019,0.0,0,0.0,0,0.0,0,0.0,0,1.0,54.5,3.5,1.0,1.0
1905,2019,0.0,0,0.0,0,1.0,1,1.0,1,0.4347826,34.130436,8.173913,22.0,1.0
1901,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,67.5,6.0,0.0,2.0
1902,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.2,38.2,8.3,8.0,2.0
1900,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1908,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1141,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
481,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1031,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
673,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.5,65.0,2.0,0.0,2.0
763,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
767,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.4,30.2,7.0,3.0,1.0
773,2019,0.0,0,1.0,1,0.0,0,0.0,0,0.25,32.166668,7.75,7.0,5.0
921,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
789,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1903,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,42.666668,5.888889,7.0,2.0
404,2019,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
810,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,36.0,14.0,1.0,0.0
809,2023,0.0,0,0.0,0,3.0,1,0.0,0,1.0,25.0,9.0,0.0,1.0
823,2023,0.0,0,1.0,1,2.0,1,0.0,0,0.0,31.0,8.0,1.0,0.0
822,2023,0.0,0,2.0,1,2.0,1,0.0,0,,,,,
821,2023,0.0,0,2.0,1,10.0,1,0.0,0,0.0,56.0,5.0,0.0,1.0
796,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.625,37.3125,6.8125,11.0,5.0
800,2023,0.0,0,9.0,1,7.0,1,0.0,0,0.0,39.666668,8.0,3.0,0.0
811,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.0,11.333333,2.0,1.0
820,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.5,6.5,1.0,1.0
812,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
819,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
824,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
801,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,24.0,8.0,1.0,0.0
815,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
1829,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6,54.0,9.6,1.0,4.0
818,2023,0.0,0,3.0,1,5.0,1,0.0,0,0.25,43.0,7.0625,11.0,5.0
816,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,35.809525,8.809524,19.0,2.0
807,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.35,40.55,8.75,15.0,5.0
808,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45.666668,6.6666665,1.0,2.0
795,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,43.375,8.0,8.0,0.0
802,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2,35.8,8.0,4.0,1.0
916,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
799,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.2,37.0,9.8,3.0,2.0
798,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.3125,35.625,6.0625,7.0,9.0
797,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,37.6,5.2,4.0,1.0
83,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333,30.666666,6.8333335,6.0,0.0
854,2023,1.0,1,0.0,0,0.0,0,0.0,0,1.0,39.0,9.0,2.0,1.0
57,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.6666667,39.666668,4.6666665,0.0,3.0
20,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
18,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
19,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
84,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
559,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
561,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.44444445,39.22222,8.444445,7.0,2.0
947,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.6666667,33.333332,6.3333335,2.0,1.0
569,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5,36.75,7.125,4.0,4.0
570,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.4,28.0,8.4,4.0,1.0
804,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.25,40.5,8.375,8.0,0.0
82,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.53333336,35.8,7.6666665,11.0,4.0
85,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,60.0,4.0,1.0,0.0
81,2023,0.0,0,1.0,1,0.0,0,0.0,0,0.33333334,41.333332,8.666667,1.0,2.0
80,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
79,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,42.5,8.0,4.0,0.0
78,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
193,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
793,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,33.25,8.75,15.0,1.0
304,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.42222223,38.7,9.288889,76.0,14.0
1841,2023,0.0,0,1.0,1,2.0,1,0.0,0,0.33333334,36.166668,8.333333,4.0,2.0
1,2023,0.0,0,0.0,0,0.0,0,0.0,0,,,,,
308,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.0,9.0,2.0,0.0
805,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.44186047,36.279068,6.860465,30.0,13.0
310,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.4,31.75,6.6,15.0,5.0
405,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.14285715,40.142857,8.428572,7.0,0.0
407,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.5,38.75,7.625,5.0,3.0
119,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.3846154,31.615385,9.230769,11.0,2.0
76,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,40.666668,7.7777777,5.0,4.0
75,2023,2.0,1,0.0,0,2.0,1,0.0,0,0.22727273,38.227272,9.590909,13.0,9.0
74,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.0,7.0,2.0,0.0
73,2023,0.0,0,0.0,0,4.0,1,0.0,0,0.75,39.875,10.5,7.0,1.0
72,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.42857143,44.857143,7.571429,3.0,4.0
87,2023,1.0,1,0.0,0,2.0,1,0.0,0,0.43333334,40.833332,9.933333,20.0,10.0
86,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.5882353,38.17647,9.705882,15.0,2.0
154,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,32.833332,8.833333,4.0,2.0
194,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.125,46.75,8.875,5.0,3.0
195,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.5555556,44.11111,8.777778,6.0,3.0
196,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.22222222,28.666666,7.5555553,7.0,2.0
197,2023,0.0,0,0.0,0,4.0,1,0.0,0,0.6666667,36.0,10.0,2.0,1.0
201,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.5,38.666668,7.75,12.0,0.0
191,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.33333334,26.666666,6.6666665,1.0,2.0
190,2023,0.0,0,0.0,0,2.0,1,0.0,0,0.5,32.0,10.0,2.0,0.0
302,2023,3.0,1,0.0,0,1.0,1,0.0,0,0.33333334,31.666666,9.575758,30.0,3.0
192,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.13333334,34.2,8.733334,12.0,3.0
189,2023,1.0,1,0.0,0,0.0,0,0.0,0,0.44444445,35.0,9.777778,6.0,3.0
120,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.42105263,39.263157,8.894737,31.0,7.0
187,2023,1.0,1,0.0,0,1.0,1,0.0,0,0.42857143,40.42857,9.178572,19.0,9.0
